year,cycle,abbr,dem,inc,midterm,senate,pres,pres_dem,pres_natl,generic,pres_avg,pres_level,level,ref_level
2000,NA,CO,NA,NA,NA,NA,NA,-0.1799205887439315,0.012000144003110558,-0.010559760215002217,-0.12347823926472093,-0.030370639422210702,NA,NA
2000,2,CT,0.6151368407846891,1,FALSE,-1,1,0.37454428772939713,0.012000144003110558,-0.010559760215002217,0.12861452818375216,0.42063449437786554,0.6256966009996914,0.4233346434873808
2000,NA,DC,NA,NA,NA,NA,NA,2.252627590305238,0.012000144003110558,-0.010559760215002217,1.9663981564234325,2.2110281700307146,NA,NA
2000,2,DE,0.23953712212210274,-1,FALSE,-1,1,0.2712536482279281,0.012000144003110558,-0.010559760215002217,0.11415831843493918,0.34842901065573606,0.250096882337105,-0.1313635446666835
2000,2,FL,0.09987124610548716,0,FALSE,-1,1,-1.8437632186435338e-4,0.012000144003110558,-0.010559760215002217,-0.12515123622439633,0.12636633593680607,0.11043100632048937,0.2679746419869734
2000,NA,GA,NA,NA,NA,NA,NA,-0.24050273315663545,0.012000144003110558,-0.010559760215002217,-0.170196391366361,-0.025292116117803135,NA,NA
2000,2,HI,1.0871817382233104,1,FALSE,-1,1,0.3982742633085997,0.012000144003110558,-0.010559760215002217,0.26450975647124,0.587370190657762,1.0977414984383127,1.22946243843431
2000,NA,IA,NA,NA,NA,NA,NA,0.006511190504449129,0.012000144003110558,-0.010559760215002217,0.025571065750779484,0.23034871685117006,NA,NA
2000,NA,ID,NA,NA,NA,NA,NA,-0.8880369628595063,0.012000144003110558,-0.010559760215002217,-0.5795190639458445,-0.43887224179308193,NA,NA
2000,NA,IL,NA,NA,NA,NA,NA,0.24847090654395512,0.012000144003110558,-0.010559760215002217,0.2036097280395635,0.3890372769465209,NA,NA
2000,2,IN,-0.7370964395609111,-1,FALSE,-1,1,-0.3229697226289708,0.012000144003110558,-0.010559760215002217,-0.3042933745516736,-0.12610309641909342,-0.7265366793459088,-0.6505757927989986
2000,NA,KS,NA,NA,NA,NA,NA,-0.443820805318045,0.012000144003110558,-0.010559760215002217,-0.4395735081401522,-0.40848125099680005,NA,NA
2000,NA,KY,NA,NA,NA,NA,NA,-0.31160163011570635,0.012000144003110558,-0.010559760215002217,-0.11641861833369924,0.02116283718070863,NA,NA
